bvalue = 25.704069, label = 0
[1.5958884704022471, '1']
[1.6017586157359704, '1']
[1.6107290977956001, '1']
[1.6117425735253017, '1']
[1.6138728011734151, '0']
[1.6138728011734151, '1']
[1.6198222738246377, '0']
[1.6209311255970436, '0']
[1.6256052130460228, '1']
[1.6294468728888807, '1']
[1.6306256897453513, '1']
[1.6331447168705653, '0']
[1.6437594892077878, '0']
[1.6437594892077878, '0']
[1.6506233203933691, '0']
[1.6554401881234508, '1']
[1.6578628963600068, '0']
[1.6654943711566912, '0']
[1.6696633752563734, '1']
[1.6698823427507963, '1']
[1.6712865619935642, '1']
[1.6788401041458387, '0']
[1.6788401041458387, '0']
[1.6788401041458387, '1']
[1.682002481050274, '0']
[1.692074333718718, '1']
[1.6953865142175115, '0']
[1.6953865142175115, '0']
[1.6953865142175115, '1']
[1.6953865142175115, '1']
[1.6953865142175115, '1']
[1.6953865142175115, '1']
[1.6953865142175115, '1']
[1.697376621304282, '0']
[1.697376621304282, '0']
[1.697859342394555, '0']
[1.697859342394555, '1']
[1.7010881861126563, '0']
[1.7010881861126563, '0']
[1.7010881861126563, '0']
[1.7010881861126563, '0']
[1.7010881861126563, '1']
[1.7051725162492892, '0']
[1.7112621585176362, '0']
[1.7112621585176362, '0']
[1.7112621585176362, '0']
[1.7112621585176362, '0']
[1.7112621585176362, '0']
[1.7112621585176362, '0']
[1.7112621585176362, '0']
[1.7112621585176362, '0']
[1.7112621585176362, '0']
[1.711529403428453, '0']
[1.711529403428453, '0']
[1.711529403428453, '0']
[1.7123600024932062, '0']
[1.7143818003208646, '0']
[1.718487825435319, '0']
[1.7209579542948992, '1']
[1.7257543686181036, '0']
[1.7301876215456804, '1']
[1.733523674196516, '1']
[1.7495748869607486, '1']
[1.756565096757315, '0']
[1.7584859210826265, '1']
[1.7695317554562473, '1']
[1.7733856138671578, '1']
[1.774077559165165, '1']
[1.779258489245769, '0']
[1.7815195997125153, '1']
[1.7875075007775851, '1']
[1.7875075007775851, '1']
[1.7919265575029846, '0']
[1.7919265575029846, '1']
[1.7980164523431954, '1']
[1.7980164523431954, '1']
[1.8035673584250018, '1']
[1.819335038428686, '0']
[1.819335038428686, '1']
[1.8225527613432604, '0']
[1.8308233730283368, '0']
[1.8327437656227812, '1']
[1.842203189831563, '1']
[1.8439026253426354, '0']
[1.8540251813700133, '0']
[1.8540251813700133, '0']
[1.8540251813700133, '0']
[1.8540251813700133, '1']
[1.8540251813700133, '1']
[1.8581249303542733, '1']
[1.8581249303542733, '1']
[1.865519216768468, '1']
[1.8830190010695897, '0']
[1.894084549541781, '0']
[1.9009538611436694, '0']
[1.905493172059147, '0']
[1.9083969465648856, '1']
[1.9154999600891407, '0']
[1.9173158204325829, '1']
[1.9186314228050632, '1']
[1.9227365972202455, '1']
[1.9251595045786494, '1']
[1.9304698578629367, '0']
[1.9305612574827629, '1']
[1.9307682088036293, '1']
[1.9355044746001808, '0']
[1.9355044746001808, '1']
[1.9376764742216446, '1']
[1.9426197363494488, '0']
[1.9455352087592352, '0']
[1.9546252901892096, '0']
[1.9588419724159778, '0']
[1.9602881924893778, '1']
[1.9652930655660965, '0']
[1.9805201967262849, '1']
[1.9817517244558251, '0']
[1.9858445830111102, '1']
[1.9910610749014515, '0']
[1.993454451742684, '0']
[2.003835144696391, '0']
[2.003835144696391, '1']
[2.0122025030535475, '0']
[2.0122025030535475, '0']
[2.015917377190858, '0']
[2.015917377190858, '1']
[2.015917377190858, '1']
[2.016995297140526, '1']
[2.020031283572947, '1']
[2.0279742993032435, '0']
[2.0279742993032435, '1']
[2.0279742993032435, '1']
[2.0279742993032435, '1']
[2.0279742993032435, '1']
[2.03112166529443, '0']
[2.034794480996, '0']
[2.034794480996, '1']
[2.0437464342746483, '0']
[2.0563550697261768, '0']
[2.059513769394184, '1']
[2.059942840122925, '1']
[2.079434393844874, '0']
[2.079434393844874, '0']
[2.079434393844874, '0']
[2.081024986541874, '0']
[2.083149441742226, '1']
[2.083323177132845, '1']
[2.0867040352425024, '0']
[2.091441616453853, '0']
[2.091441616453853, '1']
[2.0940024941338606, '1']
[2.10924032615777, '0']
[2.109485801623264, '0']
[2.1115306476162683, '1']
[2.1203024202160323, '0']
[2.120773116974766, '1']
[2.1254548166201968, '0']
[2.1278723617042554, '0']
[2.1307846591050623, '1']
[2.1312849363521433, '0']
[2.1337325791156827, '1']
[2.143126820780658, '1']
[2.1449676252861245, '0']
[2.1449676252861245, '1']
[2.1460099823263663, '0']
[2.15286681144454, '1']
[2.155951695078698, '0']
[2.155951695078698, '1']
[2.156980297986656, '1']
[2.1617057875102614, '0']
[2.17402735112582, '0']
[2.1766556769498195, '0']
[2.1766556769498195, '0']
[2.1766556769498195, '0']
[2.181053992931125, '1']
[2.1993359295891866, '1']
[2.2048152739119953, '0']
[2.2184863158588954, '1']
[2.222103710024354, '0']
[2.2316251456152747, '0']
[2.232986182462125, '1']
[2.2536266350844096, '0']
[2.2536266350844096, '0']
[2.26230143012868, '0']
[2.2663517167475353, '1']
[2.2719223081406903, '1']
[2.281319300275968, '1']
[2.2841817449860624, '0']
[2.288854647087767, '0']
[2.2897341971933147, '0']
[2.29628288048502, '0']
[2.296495012235249, '1']
[2.3079394729390152, '0']
[2.3315729957215634, '0']
[2.3315729957215634, '1']
[2.3315729957215634, '1']
[2.3315729957215634, '1']
[2.3315729957215634, '1']
[2.3513078844098416, '0']
[2.3637309128728785, '1']
[2.3705164168131883, '0']
[2.403359632968369, '1']
[2.411384422477103, '1']
[2.4178593758676294, '1']
[2.4189724179250716, '0']
[2.4243982059503786, '0']
[2.4282163925125633, '1']
[2.4300418961346, '0']
[2.431482093359091, '0']
[2.434460546532535, '1']
[2.4415915876280367, '0']
[2.450980392156863, '0']
[2.453606093693732, '0']
[2.4656146530727394, '0']
[2.4855047489446127, '0']
[2.4861838815904154, '1']
[2.4901634556026746, '0']
[2.496567053965539, '0']
[2.5091403466375386, '0']
[2.5283078128597425, '0']
[2.5283078128597425, '0']
[2.5295140665872524, '1']
[2.5295140665872524, '1']
[2.5295140665872524, '1']
[2.5295433532480196, '0']
[2.534601438683892, '0']
[2.546027568155144, '1']
[2.5517360075224333, '1']
[2.5517360075224333, '1']
[2.5545897304624274, '0']
[2.563557306871223, '0']
[2.563557306871223, '0']
[2.5708265373290997, '1']
[2.5850503580568613, '1']
[2.602351975730065, '1']
[2.6081665133537215, '0']
[2.6236760376929666, '0']
[2.634400003835702, '0']
[2.636901418624449, '1']
[2.638612812057318, '0']
[2.64232447450539, '1']
[2.6423988753950383, '0']
[2.6504965859655116, '1']
[2.654410610965901, '0']
[2.659489527681756, '0']
[2.6664675704214083, '0']
[2.6705863985101805, '1']
[2.691869075845019, '1']
[2.6995200480568466, '0']
[2.7045026939126084, '1']
[2.7045947512137776, '0']
[2.724267352035145, '0']
[2.734456207457463, '0']
[2.7518207317074572, '0']
[2.7676716991656245, '0']
[2.7698303348695776, '0']
[2.7698303348695776, '1']
[2.7900540154457394, '0']
[2.7900540154457394, '1']
[2.805402335821338, '0']
[2.820275070166974, '0']
[2.8401465278779954, '1']
[2.8432867848625913, '1']
[2.843596903941738, '1']
[2.8514307917155044, '1']
[2.8639430786899047, '0']
[2.8658115002797873, '0']
[2.8780543424005454, '0']
[2.884913300091671, '0']
[2.887002778327125, '1']
[2.900888120519311, '1']
[2.910911755314254, '0']
[2.9172122412690187, '0']
[2.9246513429537906, '1']
[2.9283213578671137, '0']
[2.9283987643955296, '0']
[2.929873568866005, '0']
[2.931794727460362, '0']
[2.9334438698988214, '0']
[2.934658583257133, '0']
[2.935227239789353, '1']
[2.9459131110725365, '1']
[2.960633486008027, '0']
[2.960633486008027, '1']
[2.9625994454274553, '0']
[2.9625994454274553, '1']
[2.9663778571521164, '0']
[2.968473863459261, '1']
[2.9734840697306772, '1']
[2.981505343806935, '0']
[3.001682893514249, '0']
[3.0041121699314743, '0']
[3.0119193109293607, '0']
[3.0120767941071183, '0']
[3.01665641313271, '0']
[3.02410101224331, '1']
[3.034698616560537, '0']
[3.034698616560537, '0']
[3.035167624239305, '0']
[3.035167624239305, '0']
[3.0375925263817325, '1']
[3.051459655036419, '0']
[3.0720925557826764, '0']
[3.075236707298529, '1']
[3.0775730507952566, '0']
[3.1312981736168526, '0']
[3.134254638023133, '1']
[3.1344998965910897, '1']
[3.1419725034423767, '1']
[3.170716607104906, '0']
[3.175489177776672, '0']
[3.1804428228149915, '1']
[3.1864170881469933, '0']
[3.194481337930838, '1']
[3.196849185442827, '1']
[3.210004943407613, '0']
[3.211329390641508, '0']
[3.2113294171077222, '1']
[3.2145457644895727, '0']
[3.2198613671702283, '0']
[3.237555645487657, '0']
[3.237555645487657, '0']
[3.238230144673238, '0']
[3.2411720241049244, '1']
[3.241174072126175, '1']
[3.24231914232501, '1']
[3.2467277144905275, '0']
[3.2467277144905275, '0']
[3.2467277144905275, '1']
[3.249269171602841, '0']
[3.257549522805763, '0']
[3.2667328517003162, '0']
[3.274984034452832, '0']
[3.2894173266403874, '1']
[3.29432066192097, '0']
[3.2957996208559064, '0']
[3.3003300330033003, '0']
[3.3003300330033003, '0']
[3.3003300330033003, '0']
[3.3003300330033003, '0']
[3.304847006271952, '0']
[3.314050040945022, '0']
[3.3159613764379263, '0']
[3.324174671657068, '1']
[3.332956607316155, '0']
[3.332956607316155, '0']
[3.3562655547385734, '1']
[3.38800255850442, '0']
[3.390745446082074, '1']
[3.3924491107701877, '0']
[3.4103450324985785, '1']
[3.4221811443526104, '0']
[3.423058806856906, '1']
[3.4272479746639744, '1']
[3.4573560813142, '1']
[3.461250600849291, '0']
[3.4671724535959645, '0']
[3.4734897518928642, '1']
[3.484543417393697, '0']
[3.485928596126289, '0']
[3.5023243792948606, '1']
[3.5028141942723106, '1']
[3.504895441678792, '0']
[3.5115862754814993, '0']
[3.5373012811658477, '0']
[3.5373012811658477, '0']
[3.5373012811658477, '1']
[3.5533736885431373, '0']
[3.5533736885431373, '1']
[3.557649188568787, '0']
[3.5584573893067923, '0']
[3.566453669447883, '0']
[3.5704097116189146, '0']
[3.5991387192687587, '0']
[3.638670076857372, '0']
[3.638670076857372, '0']
[3.6496822792235357, '0']
[3.663003663003663, '0']
[3.6676291189005856, '1']
[3.673970343358687, '1']
[3.673970343358687, '1']
[3.6770654076394713, '1']
[3.6781168829239634, '1']
[3.6830045295259217, '1']
[3.69160838923238, '0']
[3.704296921337166, '0']
[3.711371931552481, '1']
[3.7154813253908077, '1']
[3.726451807230331, '0']
[3.7305568239601414, '0']
[3.7305568239601414, '1']
[3.731788870312873, '0']
[3.7579118979137687, '0']
[3.7597047948116287, '1']
[3.778623363575448, '0']
[3.778623363575448, '0']
[3.778623363575448, '1']
[3.778623363575448, '1']
[3.7852120912381, '0']
[3.7852120912381, '0']
[3.7853831879806754, '1']
[3.785822239433084, '0']
[3.799119931314902, '1']
[3.8146889419476513, '0']
[3.836462545084651, '1']
[3.8600288974526276, '1']
[3.87131274495255, '1']
[3.933248948296996, '0']
[3.943345228646128, '0']
[3.943345228646128, '0']
[3.9487348643747358, '0']
[3.961138557332621, '1']
[3.9635034489116503, '1']
[3.9763961126751606, '0']
[3.986908903485368, '1']
[3.987867212712527, '0']
[3.999057497010311, '1']
[4.001975492921464, '0']
[4.008189718611928, '0']
[4.010796057589553, '0']
[4.018140764299807, '1']
[4.039378991416083, '0']
[4.039378991416083, '1']
[4.064308720679647, '0']
[4.098360655737705, '0']
[4.098360655737705, '0']
[4.098360655737705, '1']
[4.098360655737705, '1']
[4.1105572079342725, '0']
[4.11522633744856, '0']
[4.140251914891496, '1']
[4.16113390796728, '1']
[4.19991933744535, '0']
[4.215624626111299, '1']
[4.2235956575050375, '1']
[4.231221628188814, '0']
[4.233514719253655, '0']
[4.233514719253655, '1']
[4.288216493140113, '0']
[4.288216493140113, '1']
[4.29273780616685, '0']
[4.313886264176071, '1']
[4.322593701923684, '0']
[4.339132186883296, '1']
[4.340290482452282, '1']
[4.34801052120202, '0']
[4.348997128328458, '1']
[4.364646462015853, '0']
[4.3662038862331665, '1']
[4.36909048835544, '1']
[4.379460107865753, '0']
[4.386915881887241, '1']
[4.4096305478239906, '1']
[4.425498063447657, '0']
[4.430977178632975, '0']
[4.430977178632975, '0']
[4.436003936267915, '0']
[4.453113647343395, '0']
[4.457321149988857, '1']
[4.457321149988857, '1']
[4.463465193996594, '0']
[4.507253270168819, '0']
[4.535896482696375, '0']
[4.538993228143055, '0']
[4.554619462978349, '1']
[4.559711735718569, '0']
[4.56189895859809, '1']
[4.657206328211959, '0']
[4.664245306382524, '1']
[4.671787933963337, '1']
[4.688876609567334, '1']
[4.690093489790975, '1']
[4.706289334487935, '0']
[4.715345843908521, '0']
[4.7476893692155535, '0']
[4.765850047733552, '1']
[4.772599974361307, '0']
[4.7969438325462885, '0']
[4.805730001401015, '1']
[4.814205047603486, '0']
[4.814205047603486, '0']
[4.8346144626544065, '0']
[4.86956203990218, '1']
[4.870471751945705, '0']
[4.872183222607363, '1']
[4.873409600376772, '0']
[4.8930523360949785, '0']
[4.925400601208551, '1']
[4.932220000774248, '1']
[4.95057754087813, '0']
[4.95057754087813, '1']
[4.970525243390303, '0']
[4.970525243390303, '1']
[4.970525243390303, '1']
[4.970525243390303, '1']
[4.9718079595821445, '0']
[4.977316755581495, '1']
[4.980605552063124, '1']
[4.99903539170116, '1']
[5.074585489099679, '0']
[5.077198189203051, '1']
[5.079520533122934, '1']
[5.089353904492757, '1']
[5.095122421892941, '0']
[5.112311375793899, '0']
[5.113712286985485, '1']
[5.192960818299696, '0']
[5.212786084043037, '1']
[5.221041941652296, '1']
[5.222826677363016, '0']
[5.225518102804168, '0']
[5.239472726374089, '0']
[5.2635202759393795, '1']
[5.266206635848595, '0']
[5.274819529244933, '0']
[5.305791380591217, '1']
[5.305791380591217, '1']
[5.305791380591217, '1']
[5.309164209435061, '0']
[5.3239608839480175, '0']
[5.325940021968949, '1']
[5.330251841241019, '0']
[5.332036864921054, '0']
[5.336085705806428, '0']
[5.340054682159946, '0']
[5.371445004127475, '1']
[5.372972602514414, '0']
[5.409189502427555, '1']
[5.420269300458044, '0']
[5.4391637301008, '1']
[5.441185938247742, '0']
[5.444339792135107, '1']
[5.4551259328399615, '1']
[5.469400854036001, '0']
[5.4712604025186975, '1']
[5.495915523072322, '1']
[5.517493498333444, '1']
[5.528415913272256, '0']
[5.557817775846366, '0']
[5.577378870561782, '0']
[5.624026160579443, '1']
[5.624026160579443, '1']
[5.697610297875912, '0']
[5.701865363771273, '1']
[5.707425314137209, '1']
[5.708379657691091, '1']
[5.714285714285714, '0']
[5.714285714285714, '0']
[5.722162378703634, '1']
[5.7328930471473125, '0']
[5.7328930471473125, '0']
[5.7328930471473125, '0']
[5.7348854397629045, '1']
[5.743920473607292, '1']
[5.754449192087042, '1']
[5.808516446814319, '0']
[5.810089256895069, '1']
[5.810382213566061, '0']
[5.813799347317684, '1']
[5.822186564912296, '0']
[5.857171950142256, '0']
[5.867168295474725, '0']
[5.87297483544554, '0']
[5.890198424698296, '1']
[5.921266972016054, '0']
[5.925609893398278, '0']
[5.9469681394613545, '1']
[5.950353407426294, '0']
[5.950353407426294, '0']
[6.004406067421406, '0']
[6.025678011895401, '1']
[6.0512027524994485, '0']
[6.062174981372281, '0']
[6.082723066995466, '0']
[6.139504271867073, '0']
[6.16583581190141, '1']
[6.1718108710276685, '0']
[6.1718108710276685, '1']
[6.177395375481873, '1']
[6.183088203874028, '0']
[6.199789378890324, '1']
[6.235191420376605, '0']
[6.27208029636734, '1']
[6.272400999854014, '0']
[6.278771805901632, '1']
[6.308163042402199, '1']
[6.308907705815954, '1']
[6.314363570749363, '0']
[6.334196803643263, '0']
[6.36342045075299, '0']
[6.363943121230588, '0']
[6.405790591257333, '1']
[6.415433825739628, '1']
[6.422557890065643, '0']
[6.4736501690072625, '0']
[6.484985355788311, '0']
[6.484985355788311, '0']
[6.5059870518875496, '1']
[6.511364472716773, '0']
[6.511364472716773, '0']
[6.511364472716773, '1']
[6.524551705559716, '0']
[6.534706290144279, '0']
[6.5359477124183005, '0']
[6.563239808391202, '0']
[6.563239808391202, '1']
[6.577097724719083, '1']
[6.589845362346229, '0']
[6.6024932815734765, '0']
[6.609694012543904, '1']
[6.609694012543904, '1']
[6.632265711694692, '0']
[6.638615876330483, '1']
[6.654005904401871, '1']
[6.711030313742181, '0']
[6.732284561213676, '0']
[6.738105173779664, '0']
[6.738544474393532, '0']
[6.738544474393532, '0']
[6.738544474393532, '0']
[6.74914117178589, '0']
[6.74914117178589, '0']
[6.754601609834739, '0']
[6.7555236938240615, '0']
[6.772158761622721, '1']
[6.772158761622721, '1']
[6.785247587988441, '1']
[6.8083347139861266, '0']
[6.819029924969261, '0']
[6.825118926306963, '0']
[6.849311315205659, '0']
[6.849311315205659, '1']
[6.8630063543897775, '1']
[6.86488494163277, '1']
[6.888150876423479, '1']
[6.888150876423479, '1']
[6.8946970506313106, '1']
[6.903141499766885, '1']
[6.9088070129458385, '0']
[6.939582712551516, '0']
[6.949872312654773, '0']
[6.993006993006993, '0']
[7.002847418230316, '1']
[7.009790883357584, '0']
[7.009790883357584, '0']
[7.009790883357584, '1']
[7.014155836028969, '0']
[7.018143894108524, '0']
[7.023369559873523, '0']
[7.0240477948033995, '0']
[7.032392546291897, '1']
[7.051551032575041, '0']
[7.059235456563113, '1']
[7.096181354110575, '0']
[7.110062405210933, '0']
[7.1116015706569735, '0']
[7.1116015706569735, '1']
[7.115990374631506, '0']
[7.115990374631506, '1']
[7.1500300031103405, '0']
[7.1559848034419336, '1']
[7.160098455547159, '1']
[7.162915424870901, '1']
[7.205210977967837, '1']
[7.219513376244903, '0']
[7.277008976087509, '1']
[7.277340153714744, '1']
[7.288291134123876, '1']
[7.317949280283897, '1']
[7.317949280283897, '1']
[7.367508814891433, '0']
[7.376939477497195, '0']
[7.395903982706128, '0']
[7.4023025602343875, '0']
[7.407407407407407, '0']
[7.407407407407407, '1']
[7.436040822510041, '1']
[7.454995959951314, '0']
[7.529153739041182, '1']
[7.540795704762766, '0']
[7.638619376048354, '0']
[7.645250745374799, '0']
[7.645250745374799, '0']
[7.736449212104449, '0']
[7.738620643820977, '1']
[7.7426254899051, '0']
[7.7426254899051, '0']
[7.742849439828073, '0']
[7.743155178500181, '1']
[7.761259280686299, '0']
[7.777852765481893, '1']
[7.783219030154447, '0']
[7.833113264319978, '0']
[7.858483635754222, '0']
[7.916232563509119, '1']
[7.938503566677647, '0']
[7.961390210195301, '0']
[7.985006278069252, '0']
[8.002669743476224, '0']
[8.006317731519486, '1']
[8.015814283654413, '0']
[8.015814283654413, '1']
[8.03875571514118, '0']
[8.03875571514118, '0']
[8.046125695282269, '1']
[8.059316569954868, '1']
[8.069260954277244, '0']
[8.081640379399706, '0']
[8.089820213812489, '0']
[8.11274844673521, '1']
[8.116687275090232, '1']
[8.135298383011705, '1']
[8.14586302470979, '1']
[8.15624269486475, '0']
[8.16617150388133, '0']
[8.190429103951818, '1']
[8.196799263492201, '0']
[8.234513688833779, '0']
[8.258478083807109, '1']
[8.265880579219347, '0']
[8.316029892734523, '1']
[8.344998685027972, '0']
[8.497071909020152, '1']
[8.536108051373503, '0']
[8.58412838062466, '0']
[8.645433613210098, '0']
[8.729292924031705, '1']
[8.73160451755056, '1']
[8.732724012725665, '1']
[8.741047526504861, '1']
[8.767047425590626, '0']
[8.778658867568478, '1']
[8.80078249517321, '1']
[8.825739583014677, '1']
[8.826316185048753, '0']
[8.850996126895314, '1']
[8.922412943831981, '1']
[8.936302188325692, '0']
[8.95070459914256, '1']
[8.977650390171265, '0']
[9.03892160075958, '0']
[9.050745012482977, '0']
[9.09066676025541, '1']
[9.091324200532004, '1']
[9.096833279534662, '1']
[9.133460311839046, '0']
